datetime,temperature_C
2024-07-31T07:28:00Z,30.9
2024-07-31T07:34:00Z,30.7
2024-07-31T07:38:00Z,32
2024-07-31T07:42:00Z,31.5
2024-07-31T07:48:00Z,32.8
2024-07-31T07:52:00Z,32.1
2024-07-31T07:58:00Z,33.9
2024-07-31T08:02:00Z,33.7
2024-07-31T08:08:00Z,33.5
2024-07-31T08:12:00Z,35
2024-07-31T08:18:00Z,34.4
2024-07-31T08:22:00Z,34.1
2024-07-31T08:30:00Z,34.1
2024-07-31T08:32:00Z,38
2024-07-31T08:38:00Z,37.8
2024-07-31T08:42:00Z,36.5
2024-07-31T08:48:00Z,37.8
2024-07-31T08:52:00Z,39
2024-07-31T08:58:00Z,39.7
2024-07-31T09:02:00Z,40.5
2024-07-31T09:08:00Z,41.8
2024-07-31T09:10:00Z,41.8
2024-07-31T09:18:00Z,41.3
2024-07-31T09:22:00Z,41.4
2024-07-31T09:28:00Z,40.3
2024-07-31T09:32:00Z,40.8
2024-07-31T09:38:00Z,39.3
2024-07-31T09:42:00Z,40.6
2024-07-31T09:44:00Z,40.6
2024-07-31T09:48:00Z,40.2
2024-07-31T09:52:00Z,41.9
2024-07-31T09:58:00Z,41.5
2024-07-31T10:02:00Z,41.1
2024-07-31T10:08:00Z,42.7
2024-07-31T10:12:00Z,41.2
2024-07-31T10:18:00Z,41.4
2024-07-31T10:22:00Z,43
2024-07-31T10:28:00Z,41.2
2024-07-31T10:32:00Z,42
2024-07-31T10:38:00Z,41.6
2024-07-31T10:42:00Z,41.5
2024-07-31T10:48:00Z,43.5
2024-07-31T10:52:00Z,45.2
2024-07-31T11:08:00Z,50.8
2024-07-31T11:12:00Z,50.3
2024-07-31T11:18:00Z,51.9
2024-07-31T11:22:00Z,51.8
2024-07-31T11:28:00Z,51.5
2024-07-31T11:32:00Z,53
2024-07-31T11:36:00Z,52.3
2024-07-31T11:42:00Z,52.5
2024-07-31T11:52:00Z,52.2
2024-07-31T11:56:00Z,52.7
2024-07-31T12:02:00Z,53
2024-07-31T12:08:00Z,52.9
2024-07-31T12:12:00Z,52.7
2024-07-31T12:16:00Z,52.8
2024-07-31T12:22:00Z,52.7
2024-07-31T12:26:00Z,52.5
2024-07-31T12:32:00Z,51.3
2024-07-31T12:36:00Z,51.9
2024-07-31T12:42:00Z,50.7
2024-07-31T12:46:00Z,50.8
2024-07-31T12:56:00Z,49.5
2024-07-31T13:02:00Z,51
2024-07-31T13:06:00Z,50
2024-07-31T13:12:00Z,49.3
2024-07-31T13:16:00Z,49.2
2024-07-31T13:22:00Z,49.3
2024-07-31T13:26:00Z,49.2
2024-07-31T13:32:00Z,49.3
2024-07-31T13:36:00Z,48.4
2024-07-31T13:42:00Z,48.8
2024-07-31T13:52:00Z,47.7
2024-07-31T13:56:00Z,47.3
2024-07-31T14:02:00Z,47.4
2024-07-31T14:06:00Z,48
2024-07-31T14:12:00Z,46.5
2024-07-31T14:16:00Z,45.7
2024-07-31T14:22:00Z,45.8
2024-07-31T14:26:00Z,44.3
2024-07-31T14:32:00Z,44.7
2024-07-31T14:36:00Z,44.8
2024-07-31T14:42:00Z,43.3
2024-07-31T14:46:00Z,42.4
2024-07-31T14:56:00Z,41.2
2024-07-31T15:02:00Z,41.3
2024-07-31T15:06:00Z,41.9
2024-07-31T15:12:00Z,40.2
2024-07-31T15:16:00Z,40.3
2024-07-31T15:22:00Z,40.6
2024-07-31T15:26:00Z,39.3
2024-07-31T15:32:00Z,39.7
2024-07-31T15:36:00Z,38.2
2024-07-31T15:42:00Z,38.3
2024-07-31T15:46:00Z,38.8
2024-07-31T15:52:00Z,37.1
2024-07-31T15:56:00Z,37.8
2024-07-31T16:02:00Z,36.3
2024-07-31T16:06:00Z,36.2
2024-07-31T16:12:00Z,36.8
2024-07-31T16:16:00Z,35.4
2024-07-31T16:20:00Z,36
2024-07-31T16:26:00Z,34.6
2024-07-31T16:30:00Z,33.3
2024-07-31T16:36:00Z,33.7
2024-07-31T16:40:00Z,32.2
2024-07-31T16:46:00Z,32.8
2024-07-31T16:50:00Z,31.4
2024-07-31T16:56:00Z,32
2024-07-31T17:02:00Z,30.7
2024-07-31T17:06:00Z,29.1
2024-07-31T17:10:00Z,29.4
2024-07-31T17:16:00Z,29.7
2024-07-31T17:20:00Z,30
2024-07-31T17:26:00Z,28.4
2024-08-01T05:32:00Z,-10
2024-08-01T05:40:00Z,22.2
2024-08-01T05:46:00Z,24
2024-08-01T05:50:00Z,23.9
2024-08-01T05:56:00Z,23.6
2024-08-01T06:00:00Z,23.4
2024-08-01T06:06:00Z,23.1
2024-08-01T06:10:00Z,24.9
2024-08-01T06:16:00Z,24.7
2024-08-01T06:20:00Z,24.5
2024-08-01T06:26:00Z,24.3
2024-08-01T06:30:00Z,24.1
2024-08-01T06:36:00Z,26
2024-08-01T06:40:00Z,25.8
2024-08-01T06:46:00Z,25.6
2024-08-01T06:50:00Z,25.4
2024-08-01T06:56:00Z,25.2
2024-08-01T07:00:00Z,27
2024-08-01T07:06:00Z,26.9
2024-08-01T07:10:00Z,26.3
2024-08-01T07:16:00Z,26.4
2024-08-01T07:20:00Z,26.2
2024-08-01T07:26:00Z,28
2024-08-01T07:30:00Z,27.8
2024-08-01T07:36:00Z,27.3
2024-08-01T07:40:00Z,28.8
2024-08-01T07:46:00Z,28.3
2024-08-01T07:50:00Z,29.7
2024-08-01T07:56:00Z,31
2024-08-01T08:00:00Z,30.4
2024-08-01T08:06:00Z,31.2
2024-08-01T08:10:00Z,32.5
2024-08-01T08:16:00Z,33.6
2024-08-01T08:20:00Z,34.4
2024-08-01T08:24:00Z,35.3
2024-08-01T08:30:00Z,36.5
2024-08-01T08:32:00Z,36.5
2024-08-01T08:34:00Z,37.6
2024-08-01T08:44:00Z,37.2
2024-08-01T08:50:00Z,38.6
2024-08-01T08:54:00Z,40
2024-08-01T09:04:00Z,41
2024-08-01T09:10:00Z,41.7
2024-08-01T09:20:00Z,41.3
2024-08-01T09:26:00Z,41.8
2024-08-01T09:30:00Z,41.6
2024-08-01T09:36:00Z,41.9
2024-08-01T09:40:00Z,40.8
2024-08-01T09:44:00Z,39.8
2024-08-01T09:50:00Z,38.3
2024-08-01T10:00:00Z,40.4
2024-08-01T10:04:00Z,40.5
2024-08-01T10:20:00Z,45.2
2024-08-01T10:30:00Z,46.4
2024-08-01T10:34:00Z,46.9
2024-08-01T10:40:00Z,45.2
2024-08-01T10:44:00Z,45.8
2024-08-01T10:50:00Z,44.9
2024-08-01T10:54:00Z,43.4
2024-08-01T11:00:00Z,43.2
2024-08-01T11:04:00Z,43.5
2024-08-01T11:10:00Z,43.8
2024-08-01T11:14:00Z,42.4
2024-08-01T11:24:00Z,45.5
2024-08-01T11:30:00Z,46.5
2024-08-01T11:32:00Z,46.5
2024-08-01T11:34:00Z,46.2
2024-08-01T11:44:00Z,48.5
2024-08-01T11:50:00Z,48.4
2024-08-01T12:00:00Z,48.7
2024-08-01T12:04:00Z,48.2
2024-08-01T12:10:00Z,49.3
2024-08-01T12:14:00Z,50.9
2024-08-01T12:20:00Z,51.9
2024-08-01T12:24:00Z,50.3
2024-08-01T12:30:00Z,50.2
2024-08-01T12:40:00Z,50.9
2024-08-01T12:44:00Z,52
2024-08-01T12:50:00Z,50.2
2024-08-01T12:54:00Z,51.5
2024-08-01T13:04:00Z,51.3
2024-08-01T13:14:00Z,50.2
2024-08-01T13:18:00Z,50.8
2024-08-01T13:24:00Z,49.5
2024-08-01T13:28:00Z,50
2024-08-01T13:34:00Z,49
2024-08-01T13:38:00Z,47.2
2024-08-01T13:44:00Z,46.4
2024-08-01T13:48:00Z,46.6
2024-08-01T13:54:00Z,45.3
2024-08-01T14:04:00Z,47
2024-08-01T14:14:00Z,44.8
2024-08-01T14:18:00Z,44.9
2024-08-01T14:24:00Z,43.4
2024-08-01T14:30:00Z,43.7
2024-08-01T14:34:00Z,43.5
2024-08-01T14:38:00Z,42.3
2024-08-01T14:44:00Z,42.5
2024-08-01T14:48:00Z,42.8
2024-08-01T14:54:00Z,41.5
2024-08-01T15:00:00Z,41.7
2024-08-01T15:04:00Z,40.3
2024-08-01T15:08:00Z,39.2
2024-08-01T15:14:00Z,39.8
2024-08-01T15:18:00Z,38.2
2024-08-01T15:24:00Z,38.1
2024-08-01T15:28:00Z,38.6
2024-08-01T15:34:00Z,38.9
2024-08-01T15:48:00Z,39
2024-08-01T15:54:00Z,37.2
2024-08-01T15:58:00Z,37.7
2024-08-01T16:04:00Z,36.2
2024-08-01T16:08:00Z,36.7
2024-08-01T16:14:00Z,35.1
2024-08-01T16:18:00Z,35.6
2024-08-01T16:24:00Z,36
2024-08-01T16:28:00Z,34.6
2024-08-01T16:34:00Z,33.2
2024-08-01T16:38:00Z,33.6
2024-08-01T16:44:00Z,32.2
2024-08-01T16:48:00Z,33
2024-08-01T16:54:00Z,31.5
2024-08-01T16:58:00Z,30.1
2024-08-01T17:04:00Z,30.4
2024-08-01T17:08:00Z,30.9
2024-08-01T17:14:00Z,29.2
2024-08-01T17:18:00Z,29.6
2024-08-01T17:24:00Z,30
2024-08-02T05:28:00Z,-10
2024-08-02T05:36:00Z,21.7
2024-08-02T05:42:00Z,21.5
2024-08-02T05:46:00Z,21.3
2024-08-02T05:52:00Z,21.1
2024-08-02T05:56:00Z,22.9
2024-08-02T06:02:00Z,22.6
2024-08-02T06:06:00Z,22.4
2024-08-02T06:12:00Z,22.2
2024-08-02T06:16:00Z,22.1
2024-08-02T06:22:00Z,23.9
2024-08-02T06:32:00Z,23.8
2024-08-02T06:36:00Z,23.6
2024-08-02T06:42:00Z,23.3
2024-08-02T06:46:00Z,23.1
2024-08-02T06:52:00Z,25
2024-08-02T06:56:00Z,24.8
2024-08-02T07:02:00Z,24.5
2024-08-02T07:06:00Z,24.3
2024-08-02T07:12:00Z,26
2024-08-02T07:16:00Z,25.9
2024-08-02T07:20:00Z,25.5
2024-08-02T07:26:00Z,25.2
2024-08-02T07:30:00Z,26.9
2024-08-02T07:36:00Z,26.1
2024-08-02T07:40:00Z,27.6
2024-08-02T07:46:00Z,29
2024-08-02T07:50:00Z,28.2
2024-08-02T07:56:00Z,29.5
2024-08-02T08:00:00Z,31
2024-08-02T08:06:00Z,32
2024-08-02T08:10:00Z,33
2024-08-02T08:16:00Z,33.7
2024-08-02T08:20:00Z,34.4
2024-08-02T08:26:00Z,35.9
2024-08-02T08:28:00Z,35.9
2024-08-02T08:30:00Z,35.6
2024-08-02T08:36:00Z,35.3
2024-08-02T08:46:00Z,37.1
2024-08-02T08:50:00Z,38.6
2024-08-02T08:56:00Z,38.3
2024-08-02T09:02:00Z,40
2024-08-02T09:06:00Z,38.3
2024-08-02T09:10:00Z,39.8
2024-08-02T09:16:00Z,39.3
2024-08-02T09:20:00Z,40.8
2024-08-02T09:26:00Z,40.4
2024-08-02T09:36:00Z,40.9
2024-08-02T09:40:00Z,40.3
2024-08-02T09:46:00Z,41.4
2024-08-02T09:50:00Z,43.2
2024-08-02T10:00:00Z,46.7
2024-08-02T10:06:00Z,47.9
2024-08-02T10:10:00Z,46.2
2024-08-02T10:16:00Z,47.5
2024-08-02T10:20:00Z,47.4
2024-08-02T10:26:00Z,46.4
2024-08-02T10:30:00Z,45.4
2024-08-02T10:36:00Z,45.7
2024-08-02T10:40:00Z,44.4
2024-08-02T10:46:00Z,45.3
2024-08-02T10:56:00Z,48
2024-08-02T11:00:00Z,48.5
2024-08-02T11:06:00Z,48.2
2024-08-02T11:10:00Z,48.9
2024-08-02T11:16:00Z,47.3
2024-08-02T11:26:00Z,47.7
2024-08-02T11:30:00Z,47.5
2024-08-02T11:36:00Z,48.7
2024-08-02T11:40:00Z,48.4
2024-08-02T11:46:00Z,47.5
2024-08-02T11:50:00Z,47.4
2024-08-02T11:56:00Z,49.2
2024-08-02T12:00:00Z,50.5
2024-08-02T12:04:00Z,50.8
2024-08-02T12:10:00Z,51.9
2024-08-02T12:14:00Z,50.8
2024-08-02T12:20:00Z,50.7
2024-08-02T12:30:00Z,48.8
2024-08-02T12:36:00Z,47.8
2024-08-02T12:40:00Z,46.7
2024-08-02T12:50:00Z,44.6
2024-08-02T12:54:00Z,44.9
2024-08-02T13:00:00Z,44.3
2024-08-02T13:10:00Z,44.2
2024-08-02T13:18:00Z,44.2
2024-08-02T13:24:00Z,44.9
2024-08-02T13:34:00Z,41.7
2024-08-02T13:40:00Z,41.5
2024-08-02T13:44:00Z,42.3
2024-08-02T13:50:00Z,43.9
2024-08-02T13:54:00Z,42.5
2024-08-02T14:00:00Z,42.2
2024-08-02T14:10:00Z,41.1
2024-08-02T14:14:00Z,41.8
2024-08-02T14:20:00Z,40.6
2024-08-02T14:26:00Z,39.8
2024-08-02T14:30:00Z,38.3
2024-08-02T14:34:00Z,38.5
2024-08-02T14:44:00Z,37.6
2024-08-02T14:50:00Z,36.9
2024-08-02T14:54:00Z,35.9
2024-08-02T15:00:00Z,34.7
2024-08-02T15:04:00Z,33.2
2024-08-02T15:10:00Z,33.3
2024-08-02T15:14:00Z,33.4
2024-08-02T15:20:00Z,34
2024-08-02T15:24:00Z,32.4
2024-08-02T15:30:00Z,32.6
2024-08-02T15:34:00Z,32.9
2024-08-02T15:40:00Z,31.4
2024-08-02T15:44:00Z,31.7
2024-08-02T15:50:00Z,30.3
2024-08-02T15:54:00Z,31
2024-08-02T16:00:00Z,29.3
2024-08-02T16:04:00Z,29.5
2024-08-02T16:10:00Z,29.7
2024-08-02T16:14:00Z,30
2024-08-02T16:20:00Z,29.1
2024-08-02T16:24:00Z,28.7
2024-08-02T16:30:00Z,29
2024-08-02T16:34:00Z,27.2
2024-08-02T16:40:00Z,27.7
2024-08-02T16:44:00Z,26.1
2024-08-02T16:50:00Z,26.5
2024-08-02T16:54:00Z,26.8
2024-08-02T17:00:00Z,26.9
2024-08-02T17:10:00Z,27
2024-08-02T17:14:00Z,25.1
2024-08-02T17:20:00Z,25.4
2024-08-02T17:24:00Z,-10
2024-08-03T05:26:00Z,-10
2024-08-03T05:38:00Z,22.5
2024-08-03T05:48:00Z,22.3
2024-08-03T05:54:00Z,22.1
2024-08-03T05:58:00Z,23.8
2024-08-03T06:02:00Z,23.3
2024-08-03T06:08:00Z,25
2024-08-03T06:12:00Z,24.8
2024-08-03T06:18:00Z,24.4
2024-08-03T06:22:00Z,24.3
2024-08-03T06:32:00Z,24.1
2024-08-03T06:38:00Z,25.9
2024-08-03T06:42:00Z,25.4
2024-08-03T06:48:00Z,26.9
2024-08-03T06:52:00Z,26.3
2024-08-03T06:58:00Z,28
2024-08-03T07:02:00Z,27.4
2024-08-03T07:08:00Z,28.9
2024-08-03T07:12:00Z,30
2024-08-03T07:18:00Z,29.6
2024-08-03T07:28:00Z,29.9
2024-08-03T07:32:00Z,28.1
2024-08-03T07:38:00Z,30
2024-08-03T07:48:00Z,29.9
2024-08-03T07:52:00Z,29.5
2024-08-03T07:58:00Z,31
2024-08-03T08:02:00Z,30.4
2024-08-03T08:08:00Z,31.5
2024-08-03T08:12:00Z,32.6
2024-08-03T08:18:00Z,33.4
2024-08-03T08:22:00Z,34.5
2024-08-03T08:28:00Z,35.4
2024-08-03T08:30:00Z,35.4
2024-08-03T08:32:00Z,36.6
2024-08-03T08:38:00Z,37.3
2024-08-03T08:42:00Z,38.4
2024-08-03T08:48:00Z,39.4
2024-08-03T08:52:00Z,40.3
2024-08-03T08:58:00Z,42
2024-08-03T09:02:00Z,41.1
2024-08-03T09:08:00Z,42.8
2024-08-03T09:12:00Z,42.6
2024-08-03T09:18:00Z,41.2
2024-08-03T09:22:00Z,42.4
2024-08-03T09:28:00Z,42.2
2024-08-03T09:32:00Z,43.7
2024-08-03T09:38:00Z,44.4
2024-08-03T09:42:00Z,45.5
2024-08-03T09:48:00Z,44.2
2024-08-03T09:52:00Z,44.6
2024-08-03T10:02:00Z,45.3
2024-08-03T10:08:00Z,46.2
2024-08-03T10:12:00Z,46.8
2024-08-03T10:18:00Z,45.4
2024-08-03T10:22:00Z,46.5
2024-08-03T10:28:00Z,47.7
2024-08-03T10:32:00Z,46.9
2024-08-03T10:38:00Z,48.3
2024-08-03T10:42:00Z,49.8
2024-08-03T10:46:00Z,50.3
2024-08-03T10:56:00Z,52.9
2024-08-03T11:06:00Z,53.6
2024-08-03T11:12:00Z,53.3
2024-08-03T11:22:00Z,55.8
2024-08-03T11:26:00Z,55.5
2024-08-03T11:30:00Z,55.5
2024-08-03T11:42:00Z,56.5
2024-08-03T11:46:00Z,57.4
2024-08-03T11:52:00Z,57.7
2024-08-03T11:56:00Z,56.2
2024-08-03T12:02:00Z,57.4
2024-08-03T12:06:00Z,56.3
2024-08-03T12:08:00Z,56.3
2024-08-03T12:12:00Z,56.8
2024-08-03T12:16:00Z,56.9
2024-08-03T12:22:00Z,55.2
2024-08-03T12:26:00Z,53.9
2024-08-03T12:32:00Z,54.4
2024-08-03T12:36:00Z,54.5
2024-08-03T12:42:00Z,54.7
2024-08-03T12:46:00Z,53.3
2024-08-03T12:52:00Z,52.3
2024-08-03T13:02:00Z,52.7
2024-08-03T13:06:00Z,52.5
2024-08-03T13:12:00Z,51.2
2024-08-03T13:16:00Z,50.2
2024-08-03T13:22:00Z,50.7
2024-08-03T13:32:00Z,49.8
2024-08-03T13:36:00Z,50
2024-08-03T13:42:00Z,48.3
2024-08-03T13:46:00Z,48.4
2024-08-03T13:52:00Z,48.8
2024-08-03T13:56:00Z,47.5
2024-08-03T14:06:00Z,47.8
2024-08-03T14:12:00Z,46.2
2024-08-03T14:16:00Z,46.4
2024-08-03T14:22:00Z,46.9
2024-08-03T14:26:00Z,45.2
2024-08-03T14:32:00Z,45.4
2024-08-03T14:42:00Z,44.7
2024-08-03T14:46:00Z,44.9
2024-08-03T14:52:00Z,43.4
2024-08-03T14:56:00Z,42.6
2024-08-03T15:02:00Z,41.2
2024-08-03T15:06:00Z,41.4
2024-08-03T15:12:00Z,41.9
2024-08-03T15:16:00Z,41.7
2024-08-03T15:26:00Z,40.4
2024-08-03T15:32:00Z,40.8
2024-08-03T15:36:00Z,41
2024-08-03T15:42:00Z,39.4
2024-08-03T15:46:00Z,39.9
2024-08-03T15:50:00Z,38.7
2024-08-03T15:56:00Z,37.2
2024-08-03T16:00:00Z,37.5
2024-08-03T16:06:00Z,38
2024-08-03T16:10:00Z,36.6
2024-08-03T16:16:00Z,35.1
2024-08-03T16:20:00Z,35.7
2024-08-03T16:26:00Z,34.1
2024-08-03T16:30:00Z,34.6
2024-08-03T16:36:00Z,35
2024-08-03T16:40:00Z,33.6
2024-08-03T16:46:00Z,32.6
2024-08-03T16:50:00Z,31.3
2024-08-03T16:56:00Z,32
2024-08-03T17:00:00Z,30.5
2024-08-03T17:06:00Z,31
2024-08-03T17:10:00Z,29.4
2024-08-03T17:16:00Z,29.9
2024-08-03T17:20:00Z,28.1
2024-08-03T17:26:00Z,28.5
2024-08-03T17:28:00Z,-10
2024-08-04T05:32:00Z,-10
2024-08-04T05:42:00Z,22.7
2024-08-04T05:46:00Z,22.5
2024-08-04T05:52:00Z,22.4
2024-08-04T05:56:00Z,22.2
2024-08-04T06:02:00Z,24
2024-08-04T06:06:00Z,23.9
2024-08-04T06:12:00Z,23.5
2024-08-04T06:16:00Z,23.1
2024-08-04T06:22:00Z,24.8
2024-08-04T06:26:00Z,24.1
2024-08-04T06:32:00Z,25.7
2024-08-04T06:36:00Z,25.4
2024-08-04T06:42:00Z,25.2
2024-08-04T06:46:00Z,25.1
2024-08-04T06:52:00Z,27
2024-08-04T06:56:00Z,26.8
2024-08-04T07:02:00Z,26.2
2024-08-04T07:06:00Z,27.8
2024-08-04T07:12:00Z,28.8
2024-08-04T07:16:00Z,29.8
2024-08-04T07:20:00Z,30.5
2024-08-04T07:26:00Z,31.7
2024-08-04T07:30:00Z,31.3
2024-08-04T07:36:00Z,32.7
2024-08-04T07:40:00Z,32.2
2024-08-04T07:46:00Z,33.8
2024-08-04T07:50:00Z,33.5
2024-08-04T07:56:00Z,33.2
2024-08-04T08:00:00Z,34.8
2024-08-04T08:06:00Z,34.4
2024-08-04T08:10:00Z,36
2024-08-04T08:16:00Z,35.8
2024-08-04T08:20:00Z,35.6
2024-08-04T08:26:00Z,36.4
2024-08-04T08:30:00Z,37.5
2024-08-04T08:36:00Z,38.9
2024-08-04T08:40:00Z,38.7
2024-08-04T08:46:00Z,39.8
2024-08-04T08:50:00Z,39.3
2024-08-04T08:56:00Z,40.2
2024-08-04T09:00:00Z,41.4
2024-08-04T09:06:00Z,41.2
2024-08-04T09:10:00Z,41.7
2024-08-04T09:20:00Z,41.1
2024-08-04T09:26:00Z,41.7
2024-08-04T09:30:00Z,40.7
2024-08-04T09:36:00Z,41
2024-08-04T09:40:00Z,39.3
2024-08-04T09:46:00Z,39.4
2024-08-04T09:50:00Z,40.8
2024-08-04T09:56:00Z,40.5
2024-08-04T10:00:00Z,39.2
2024-08-04T10:06:00Z,40.2
2024-08-04T10:10:00Z,41.5
2024-08-04T10:16:00Z,41.7
2024-08-04T10:20:00Z,41.4
2024-08-04T10:26:00Z,42.6
2024-08-04T10:30:00Z,42.4
2024-08-04T10:36:00Z,43.8
2024-08-04T10:50:00Z,46.2
2024-08-04T10:56:00Z,46.5
2024-08-04T11:00:00Z,47.7
2024-08-04T11:04:00Z,47.4
2024-08-04T11:10:00Z,47.8
2024-08-04T11:16:00Z,47.7
2024-08-04T11:20:00Z,48.2
2024-08-04T11:26:00Z,48.7
2024-08-04T11:30:00Z,47.2
2024-08-04T11:36:00Z,47.7
2024-08-04T11:40:00Z,48.7
2024-08-04T11:46:00Z,49.3
2024-08-04T11:50:00Z,49.6
2024-08-04T11:56:00Z,50
2024-08-04T12:00:00Z,49
2024-08-04T12:04:00Z,47.7
2024-08-04T12:10:00Z,47.8
2024-08-04T12:20:00Z,49.5
2024-08-04T12:24:00Z,50.7
2024-08-04T12:30:00Z,51.9
2024-08-04T12:34:00Z,50.2
2024-08-04T12:40:00Z,51.2
2024-08-04T12:44:00Z,53
2024-08-04T12:54:00Z,48.2
2024-08-04T13:00:00Z,48.9
2024-08-04T13:04:00Z,48.4
2024-08-04T13:10:00Z,47.4
2024-08-04T13:20:00Z,46.2
2024-08-04T13:24:00Z,47.3
2024-08-04T13:30:00Z,47.2
2024-08-04T13:34:00Z,48.4
2024-08-04T13:40:00Z,50
2024-08-04T13:44:00Z,48.3
2024-08-04T13:50:00Z,49
2024-08-04T13:54:00Z,47.7
2024-08-04T14:00:00Z,48
2024-08-04T14:10:00Z,46.8
2024-08-04T14:14:00Z,46.5
2024-08-04T14:18:00Z,46.5
2024-08-04T14:20:00Z,46.6
2024-08-04T14:24:00Z,46.3
2024-08-04T14:30:00Z,46.8
2024-08-04T14:34:00Z,46
2024-08-04T14:40:00Z,44.7
2024-08-04T14:44:00Z,44.8
2024-08-04T14:50:00Z,44.9
2024-08-04T14:54:00Z,44.7
2024-08-04T15:00:00Z,44.8
2024-08-04T15:10:00Z,45
2024-08-04T15:14:00Z,43.7
2024-08-04T15:20:00Z,42.6
2024-08-04T15:24:00Z,41.6
2024-08-04T15:30:00Z,40.3
2024-08-04T15:34:00Z,40.5
2024-08-04T15:40:00Z,39.3
2024-08-04T15:44:00Z,39.9
2024-08-04T15:50:00Z,38.8
2024-08-04T15:54:00Z,37.2
2024-08-04T16:00:00Z,36.1
2024-08-04T16:04:00Z,36.8
2024-08-04T16:10:00Z,37
2024-08-04T16:14:00Z,35.2
2024-08-04T16:20:00Z,35.6
2024-08-04T16:24:00Z,34.3
2024-08-04T16:30:00Z,34.9
2024-08-04T16:34:00Z,35
2024-08-04T16:38:00Z,33.1
2024-08-04T16:44:00Z,33.5
2024-08-04T16:50:00Z,33.9
2024-08-04T16:54:00Z,32.4
2024-08-04T16:58:00Z,33
2024-08-04T17:04:00Z,31.6
2024-08-04T17:08:00Z,30.1
2024-08-04T17:14:00Z,30.6
2024-08-04T17:20:00Z,31
2024-08-04T17:24:00Z,29.4
2024-08-05T08:24:00Z,37
2024-08-05T08:26:00Z,36.2
2024-08-05T08:28:00Z,36.2
2024-08-05T08:36:00Z,39.5
2024-08-05T08:42:00Z,40.4
2024-08-05T08:46:00Z,41.4
2024-08-05T08:52:00Z,42.6
2024-08-05T08:56:00Z,43.8
2024-08-05T09:02:00Z,42.4
2024-08-05T09:06:00Z,41.2
2024-08-05T09:12:00Z,41.7
2024-08-05T09:16:00Z,41.6
2024-08-05T09:22:00Z,41.4
2024-08-05T09:32:00Z,41.2
2024-08-05T09:36:00Z,41
2024-08-05T09:46:00Z,37.8
2024-08-05T09:52:00Z,38.9
2024-08-05T09:56:00Z,39.7
2024-08-05T10:02:00Z,40.7
2024-08-05T10:06:00Z,41.3
2024-08-05T10:16:00Z,45.2
2024-08-05T10:22:00Z,46.2
2024-08-05T10:26:00Z,47.3
2024-08-05T10:32:00Z,48.3
2024-08-05T10:36:00Z,49.8
2024-08-05T10:42:00Z,50.9
2024-08-05T10:46:00Z,49.3
2024-08-05T10:52:00Z,49.9
2024-08-05T11:02:00Z,50.3
2024-08-05T11:10:00Z,53.3
2024-08-05T11:16:00Z,54.7
2024-08-05T11:26:00Z,51.8
2024-08-05T11:30:00Z,51.8
2024-08-05T11:36:00Z,50.9
2024-08-05T11:40:00Z,50.3
2024-08-05T11:46:00Z,50.5
2024-08-05T11:50:00Z,51.9
2024-08-05T12:00:00Z,53.3
2024-08-05T12:16:00Z,54.5
2024-08-05T12:20:00Z,54.2
2024-08-05T12:26:00Z,54.9
2024-08-05T12:30:00Z,53.2
2024-08-05T12:36:00Z,53.5
2024-08-05T12:40:00Z,52.3
2024-08-05T12:46:00Z,52.5
2024-08-05T12:56:00Z,49.3
2024-08-05T13:06:00Z,45.3
2024-08-05T13:10:00Z,45.8
2024-08-05T13:16:00Z,44.2
2024-08-05T13:20:00Z,45.5
2024-08-05T13:26:00Z,45.2
2024-08-05T13:30:00Z,46.5
2024-08-05T13:36:00Z,46.6
2024-08-05T13:40:00Z,46.5
2024-08-05T13:46:00Z,46.3
2024-08-05T13:50:00Z,46.9
2024-08-05T13:56:00Z,46.6
2024-08-05T14:00:00Z,46.9
2024-08-05T14:06:00Z,46.6
2024-08-05T14:10:00Z,47
2024-08-05T14:16:00Z,45.5
2024-08-05T14:20:00Z,46
2024-08-05T14:26:00Z,45.9
2024-08-05T14:30:00Z,46
2024-08-05T14:36:00Z,44.4
2024-08-05T14:40:00Z,44.8
2024-08-05T14:46:00Z,43.2
2024-08-05T14:50:00Z,43.3
2024-08-05T14:56:00Z,43.8
2024-08-05T15:00:00Z,42.2
2024-08-05T15:06:00Z,43
2024-08-05T15:10:00Z,41.1
2024-08-05T15:16:00Z,41.3
2024-08-05T15:20:00Z,41.9
2024-08-05T15:26:00Z,41.8
2024-08-05T15:30:00Z,40
2024-08-05T15:36:00Z,40.5
2024-08-05T15:40:00Z,40.9
2024-08-05T15:46:00Z,39.7
2024-08-05T15:50:00Z,38.7
2024-08-05T15:54:00Z,37.9
2024-08-05T16:00:00Z,37
2024-08-05T16:04:00Z,35.5
2024-08-05T16:10:00Z,35.8
2024-08-05T16:14:00Z,34.2
2024-08-05T16:20:00Z,34.4
2024-08-05T16:30:00Z,34.5
2024-08-05T16:34:00Z,34.9
2024-08-05T16:40:00Z,33.3
2024-08-05T16:44:00Z,33.9
2024-08-05T16:50:00Z,32.5
2024-08-05T16:54:00Z,32.9
2024-08-05T17:00:00Z,31.4
2024-08-05T17:04:00Z,32
2024-08-05T17:10:00Z,30.6
2024-08-05T17:14:00Z,31
2024-08-05T17:20:00Z,29.3
2024-08-05T17:22:00Z,29.3
2024-08-05T17:24:00Z,29.8
2024-08-05T17:30:00Z,-10
2024-08-06T05:26:00Z,-10
