datetime,W
2025-01-08T15:56:00Z,552
2025-01-08T16:00:00Z,548
2025-01-08T16:06:00Z,435
2025-01-08T16:10:00Z,399
2025-01-08T16:16:00Z,445
2025-01-08T16:20:00Z,457
2025-01-08T16:26:00Z,442
2025-01-08T16:30:00Z,431
2025-01-08T16:36:00Z,382
2025-01-08T16:40:00Z,327
2025-01-08T16:46:00Z,272
2025-01-08T16:50:00Z,218
2025-01-08T16:56:00Z,147
2025-01-08T17:00:00Z,125
2025-01-08T17:06:00Z,133
2025-01-08T17:10:00Z,88
2025-01-08T17:16:00Z,59
2025-01-08T17:20:00Z,44
2025-01-08T17:26:00Z,36
2025-01-08T17:30:00Z,30
2025-01-08T17:36:00Z,16
2025-01-08T17:40:00Z,7
2025-01-08T17:44:00Z,0
2025-01-09T05:10:00Z,0
2025-01-09T05:24:00Z,4
2025-01-09T05:30:00Z,8
2025-01-09T05:34:00Z,13
2025-01-09T05:40:00Z,18
2025-01-09T05:44:00Z,25
2025-01-09T05:50:00Z,30
2025-01-09T05:54:00Z,35
2025-01-09T06:00:00Z,44
2025-01-09T06:04:00Z,59
2025-01-09T06:10:00Z,83
2025-01-09T06:14:00Z,130
2025-01-09T06:20:00Z,198
2025-01-09T06:24:00Z,197
2025-01-09T06:30:00Z,165
2025-01-09T06:34:00Z,181
2025-01-09T06:40:00Z,189
2025-01-09T06:44:00Z,232
2025-01-09T06:50:00Z,281
2025-01-09T06:54:00Z,297
2025-01-09T07:00:00Z,279
2025-01-09T07:04:00Z,275
2025-01-09T07:10:00Z,405
2025-01-09T07:14:00Z,430
2025-01-09T07:20:00Z,337
2025-01-09T07:24:00Z,370
2025-01-09T07:28:00Z,461
2025-01-09T07:34:00Z,519
2025-01-09T07:40:00Z,564
2025-01-09T07:44:00Z,661
2025-01-09T07:50:00Z,635
2025-01-09T07:54:00Z,461
2025-01-09T08:00:00Z,387
2025-01-09T08:04:00Z,474
2025-01-09T08:08:00Z,501
2025-01-09T08:14:00Z,495
2025-01-09T08:18:00Z,570
2025-01-09T08:24:00Z,790
2025-01-09T08:28:00Z,987
2025-01-09T08:34:00Z,966
2025-01-09T08:38:00Z,912
2025-01-09T08:44:00Z,810
2025-01-09T08:48:00Z,845
2025-01-09T08:54:00Z,804
2025-01-09T08:58:00Z,678
2025-01-09T09:04:00Z,877
2025-01-09T09:08:00Z,922
2025-01-09T09:14:00Z,898
2025-01-09T09:18:00Z,1044
2025-01-09T09:28:00Z,1093
2025-01-09T09:34:00Z,1113
2025-01-09T09:38:00Z,1022
2025-01-09T09:44:00Z,916
2025-01-09T09:48:00Z,733
2025-01-09T09:54:00Z,598
2025-01-09T09:58:00Z,825
2025-01-09T10:04:00Z,1049
2025-01-09T10:08:00Z,1112
2025-01-09T10:14:00Z,1060
2025-01-09T10:18:00Z,1013
2025-01-09T10:24:00Z,972
2025-01-09T10:28:00Z,810
2025-01-09T10:34:00Z,860
2025-01-09T10:38:00Z,934
2025-01-09T10:44:00Z,1106
2025-01-09T10:48:00Z,1289
2025-01-09T10:54:00Z,1041
2025-01-09T10:58:00Z,845
2025-01-09T11:04:00Z,1090
2025-01-09T11:08:00Z,1243
2025-01-09T11:14:00Z,1087
2025-01-09T11:18:00Z,1200
2025-01-09T11:24:00Z,1113
2025-01-09T11:28:00Z,698
2025-01-09T11:34:00Z,696
2025-01-09T11:38:00Z,806
2025-01-09T11:44:00Z,908
2025-01-09T11:48:00Z,982
2025-01-09T11:54:00Z,911
2025-01-09T11:58:00Z,788
2025-01-09T12:04:00Z,811
2025-01-09T12:08:00Z,801
2025-01-09T12:14:00Z,780
2025-01-09T12:18:00Z,729
2025-01-09T12:24:00Z,737
2025-01-09T12:28:00Z,775
2025-01-09T12:34:00Z,688
2025-01-09T12:38:00Z,875
2025-01-09T12:44:00Z,939
2025-01-09T12:48:00Z,798
2025-01-09T12:54:00Z,951
2025-01-09T12:58:00Z,986
2025-01-09T13:02:00Z,989
2025-01-09T13:08:00Z,1051
2025-01-09T13:12:00Z,898
2025-01-09T13:18:00Z,960
2025-01-09T13:22:00Z,1193
2025-01-09T13:28:00Z,1265
2025-01-09T13:32:00Z,1264
2025-01-09T13:38:00Z,1089
2025-01-09T13:42:00Z,938
2025-01-09T13:48:00Z,1100
2025-01-09T13:52:00Z,945
2025-01-09T13:58:00Z,883
2025-01-09T14:02:00Z,992
2025-01-09T14:08:00Z,784
2025-01-09T14:12:00Z,732
2025-01-09T14:18:00Z,651
2025-01-09T14:22:00Z,708
2025-01-09T14:28:00Z,839
2025-01-09T14:32:00Z,853
2025-01-09T14:38:00Z,838
2025-01-09T14:42:00Z,833
2025-01-09T14:48:00Z,657
2025-01-09T14:52:00Z,567
2025-01-09T14:58:00Z,681
2025-01-09T15:02:00Z,611
2025-01-09T15:08:00Z,593
2025-01-09T15:12:00Z,662
2025-01-09T15:18:00Z,612
2025-01-09T15:22:00Z,550
2025-01-09T15:28:00Z,426
2025-01-09T15:32:00Z,336
2025-01-09T15:38:00Z,303
2025-01-09T15:48:00Z,300
2025-01-09T15:52:00Z,350
2025-01-09T15:58:00Z,405
2025-01-09T16:02:00Z,382
2025-01-09T16:08:00Z,452
2025-01-09T16:12:00Z,524
2025-01-09T16:18:00Z,431
2025-01-09T16:22:00Z,370
2025-01-09T16:28:00Z,320
2025-01-09T16:32:00Z,227
2025-01-09T16:38:00Z,182
2025-01-09T16:42:00Z,155
2025-01-09T16:48:00Z,153
2025-01-09T16:52:00Z,133
2025-01-09T16:58:00Z,114
2025-01-09T17:02:00Z,100
2025-01-09T17:08:00Z,80
2025-01-09T17:12:00Z,71
2025-01-09T17:18:00Z,55
2025-01-09T17:22:00Z,32
2025-01-09T17:28:00Z,21
2025-01-09T17:32:00Z,15
2025-01-09T17:36:00Z,15
2025-01-09T17:38:00Z,8
2025-01-09T17:42:00Z,4
2025-01-10T05:20:00Z,0
2025-01-10T05:30:00Z,16
2025-01-10T05:34:00Z,25
2025-01-10T05:44:00Z,32
2025-01-10T05:50:00Z,42
2025-01-10T05:54:00Z,46
2025-01-10T06:04:00Z,59
2025-01-10T06:10:00Z,85
2025-01-10T06:14:00Z,103
2025-01-10T06:20:00Z,112
2025-01-10T06:24:00Z,121
2025-01-10T06:30:00Z,125
2025-01-10T06:34:00Z,138
2025-01-10T06:40:00Z,229
2025-01-10T06:44:00Z,269
2025-01-10T06:48:00Z,237
2025-01-10T06:54:00Z,256
2025-01-10T06:58:00Z,294
2025-01-10T07:04:00Z,351
2025-01-10T07:08:00Z,372
2025-01-10T07:14:00Z,337
2025-01-10T07:18:00Z,394
2025-01-10T07:24:00Z,515
2025-01-10T07:28:00Z,452
2025-01-10T07:34:00Z,488
2025-01-10T07:38:00Z,616
2025-01-10T07:44:00Z,611
2025-01-10T07:48:00Z,473
2025-01-10T07:54:00Z,377
2025-01-10T07:58:00Z,529
2025-01-10T08:04:00Z,599
2025-01-10T08:08:00Z,651
2025-01-10T08:14:00Z,722
2025-01-10T08:18:00Z,738
2025-01-10T08:20:00Z,738
2025-01-10T08:24:00Z,802
2025-01-10T08:28:00Z,890
2025-01-10T08:34:00Z,880
2025-01-10T08:38:00Z,727
2025-01-10T08:44:00Z,679
2025-01-10T08:48:00Z,772
2025-01-10T08:54:00Z,888
2025-01-10T08:58:00Z,860
2025-01-10T09:04:00Z,872
2025-01-10T09:08:00Z,953
2025-01-10T09:14:00Z,966
2025-01-10T09:18:00Z,1069
2025-01-10T09:24:00Z,966
2025-01-10T10:06:00Z,817
2025-01-10T10:08:00Z,1117
2025-01-10T10:14:00Z,1058
2025-01-10T10:18:00Z,908
2025-01-10T10:24:00Z,906
2025-01-10T10:28:00Z,1274
2025-01-10T10:34:00Z,1231
2025-01-10T10:38:00Z,1260
2025-01-10T10:44:00Z,1558
2025-01-10T10:48:00Z,1245
2025-01-10T10:54:00Z,1047
2025-01-10T10:58:00Z,1048
2025-01-10T11:04:00Z,915
2025-01-10T11:08:00Z,860
2025-01-10T11:14:00Z,918
2025-01-10T11:18:00Z,912
2025-01-10T11:22:00Z,912
2025-01-10T11:24:00Z,719
2025-01-10T11:28:00Z,845
2025-01-10T11:32:00Z,1113
2025-01-10T11:38:00Z,974
2025-01-10T11:42:00Z,1095
2025-01-10T11:48:00Z,1541
2025-01-10T11:52:00Z,1698
2025-01-10T11:58:00Z,1427
2025-01-10T12:02:00Z,1154
2025-01-10T12:08:00Z,1025
2025-01-10T12:12:00Z,946
2025-01-10T12:18:00Z,953
2025-01-10T12:22:00Z,1125
2025-01-10T12:28:00Z,1180
2025-01-10T12:32:00Z,1173
2025-01-10T12:38:00Z,1302
2025-01-10T12:42:00Z,1080
2025-01-10T12:48:00Z,885
2025-01-10T12:52:00Z,974
2025-01-10T12:58:00Z,864
2025-01-10T13:02:00Z,741
2025-01-10T13:08:00Z,867
2025-01-10T13:12:00Z,941
2025-01-10T13:18:00Z,926
2025-01-10T13:22:00Z,981
2025-01-10T13:28:00Z,1075
2025-01-10T13:32:00Z,1152
2025-01-10T13:36:00Z,1152
2025-01-10T13:38:00Z,1184
2025-01-10T13:42:00Z,1062
2025-01-10T13:48:00Z,984
2025-01-10T13:52:00Z,1053
2025-01-10T13:58:00Z,989
2025-01-10T14:02:00Z,982
2025-01-10T14:08:00Z,938
2025-01-10T14:12:00Z,790
2025-01-10T14:18:00Z,652
2025-01-10T14:22:00Z,637.5
2025-01-10T14:28:00Z,828
2025-01-10T14:32:00Z,869
2025-01-10T14:38:00Z,822
2025-01-10T14:42:00Z,656
2025-01-10T14:48:00Z,489
2025-01-10T14:52:00Z,497
2025-01-10T14:58:00Z,535
2025-01-10T15:02:00Z,643
2025-01-10T15:08:00Z,685
2025-01-10T15:12:00Z,515
2025-01-10T15:18:00Z,377
2025-01-10T15:22:00Z,331
2025-01-10T15:28:00Z,314
2025-01-10T15:32:00Z,371
2025-01-10T15:36:00Z,418
2025-01-10T15:42:00Z,474
2025-01-10T15:46:00Z,604
2025-01-10T15:52:00Z,586
2025-01-10T15:56:00Z,569
2025-01-10T16:02:00Z,518
2025-01-10T16:06:00Z,384
2025-01-10T16:12:00Z,367
2025-01-10T16:16:00Z,351
2025-01-10T16:22:00Z,311
2025-01-10T16:26:00Z,243
2025-01-10T16:32:00Z,237
2025-01-10T16:38:00Z,287
2025-01-10T16:42:00Z,303
2025-01-10T16:46:00Z,267
2025-01-10T16:52:00Z,192
2025-01-10T16:56:00Z,140
2025-01-10T17:02:00Z,129
2025-01-10T17:06:00Z,109
2025-01-10T17:12:00Z,86
2025-01-10T17:18:00Z,70
2025-01-10T17:22:00Z,45
2025-01-10T17:26:00Z,23
2025-01-10T17:32:00Z,14
2025-01-10T17:36:00Z,8
2025-01-10T17:42:00Z,4
2025-01-10T17:44:00Z,0
2025-01-11T05:16:00Z,0
2025-01-11T05:24:00Z,4
2025-01-11T05:30:00Z,8
2025-01-11T05:34:00Z,16
2025-01-11T05:40:00Z,28
2025-01-11T05:44:00Z,44
2025-01-11T05:50:00Z,63
2025-01-11T05:54:00Z,74
2025-01-11T06:04:00Z,79
2025-01-11T06:10:00Z,87
2025-01-11T06:14:00Z,103
2025-01-11T06:20:00Z,117
2025-01-11T06:24:00Z,135
2025-01-11T06:30:00Z,170
2025-01-11T06:36:00Z,167
2025-01-11T06:40:00Z,120
2025-01-11T06:46:00Z,88
2025-01-11T06:50:00Z,146
2025-01-11T06:54:00Z,317
2025-01-11T07:00:00Z,388
2025-01-11T07:04:00Z,378
2025-01-11T07:10:00Z,426
2025-01-11T07:14:00Z,388
2025-01-11T07:20:00Z,310
2025-01-11T07:24:00Z,411
2025-01-11T07:30:00Z,600
2025-01-11T07:34:00Z,684
2025-01-11T07:40:00Z,528
2025-01-11T07:44:00Z,346
2025-01-11T07:50:00Z,385
2025-01-11T07:54:00Z,445
2025-01-11T08:00:00Z,479
2025-01-11T08:04:00Z,691
2025-01-11T08:10:00Z,821
2025-01-11T08:14:00Z,815
2025-01-11T08:16:00Z,815
2025-01-11T08:20:00Z,893
2025-01-11T08:24:00Z,930
2025-01-11T08:30:00Z,905
2025-01-11T08:34:00Z,739
2025-01-11T08:40:00Z,610
2025-01-11T08:44:00Z,794
2025-01-11T08:50:00Z,1021
2025-01-11T08:54:00Z,950
2025-01-11T09:00:00Z,719
2025-01-11T09:04:00Z,804
2025-01-11T09:10:00Z,1021
2025-01-11T09:14:00Z,998
2025-01-11T09:18:00Z,904
2025-01-11T09:24:00Z,717
2025-01-11T09:28:00Z,743
2025-01-11T09:34:00Z,777
2025-01-11T09:38:00Z,827
2025-01-11T09:44:00Z,1187
2025-01-11T09:48:00Z,1120
2025-01-11T09:54:00Z,727
2025-01-11T10:00:00Z,666
2025-01-11T10:04:00Z,1115
2025-01-11T10:08:00Z,1519
2025-01-11T10:14:00Z,1569
2025-01-11T10:18:00Z,1364
2025-01-11T10:24:00Z,1096
2025-01-11T10:28:00Z,980
2025-01-11T10:34:00Z,1067
2025-01-11T10:38:00Z,1354
2025-01-11T10:44:00Z,1495
2025-01-11T10:48:00Z,1225
2025-01-11T10:54:00Z,1051
2025-01-11T10:58:00Z,1095
2025-01-11T11:04:00Z,1276
2025-01-11T11:08:00Z,1157
2025-01-11T11:14:00Z,797
2025-01-11T11:18:00Z,765
2025-01-11T11:24:00Z,964
2025-01-11T11:28:00Z,1142
2025-01-11T11:34:00Z,1095
2025-01-11T11:38:00Z,965
2025-01-11T11:44:00Z,825
2025-01-11T11:48:00Z,1077
2025-01-11T11:54:00Z,987
2025-01-11T11:58:00Z,861
2025-01-11T12:04:00Z,1139
2025-01-11T12:08:00Z,1215
2025-01-11T12:14:00Z,1180
2025-01-11T12:18:00Z,1063
2025-01-11T12:24:00Z,1062
2025-01-11T12:28:00Z,1240
2025-01-11T12:34:00Z,1223
2025-01-11T12:38:00Z,868
2025-01-11T12:44:00Z,658
2025-01-11T12:48:00Z,625
2025-01-11T12:54:00Z,611
2025-01-11T12:58:00Z,989
2025-01-11T13:04:00Z,1276
2025-01-11T13:08:00Z,1425
2025-01-11T13:14:00Z,1374
2025-01-11T13:18:00Z,959
2025-01-11T13:24:00Z,930
2025-01-11T13:28:00Z,1270
2025-01-11T13:34:00Z,1549
2025-01-11T13:38:00Z,1210
2025-01-11T13:44:00Z,1073
2025-01-11T13:48:00Z,1121
2025-01-11T13:54:00Z,1193
2025-01-11T13:58:00Z,1334
2025-01-11T14:02:00Z,1222
2025-01-11T14:08:00Z,1316
2025-01-11T14:12:00Z,1021
2025-01-11T14:18:00Z,938
2025-01-11T14:22:00Z,1238
2025-01-11T14:28:00Z,1204
2025-01-11T14:32:00Z,980
2025-01-11T14:38:00Z,927
2025-01-11T14:42:00Z,1102
2025-01-11T14:48:00Z,951
2025-01-11T14:52:00Z,926
2025-01-11T14:58:00Z,879
2025-01-11T15:04:00Z,786
2025-01-11T15:08:00Z,875
2025-01-11T15:12:00Z,743
2025-01-11T15:18:00Z,632
2025-01-11T15:22:00Z,707
2025-01-11T15:28:00Z,800
2025-01-11T15:32:00Z,780
2025-01-11T15:38:00Z,747
2025-01-11T15:42:00Z,699
2025-01-11T15:48:00Z,672
2025-01-11T15:52:00Z,652
2025-01-11T15:58:00Z,523
2025-01-11T16:02:00Z,431
2025-01-11T16:08:00Z,469
2025-01-11T16:12:00Z,492
2025-01-11T16:18:00Z,393
2025-01-11T16:22:00Z,294
2025-01-11T16:28:00Z,288
2025-01-11T16:32:00Z,251
2025-01-11T16:38:00Z,200
2025-01-11T16:42:00Z,155
2025-01-11T16:48:00Z,158
2025-01-11T16:52:00Z,150
2025-01-11T16:58:00Z,114
2025-01-11T17:02:00Z,102
2025-01-11T17:08:00Z,94
2025-01-11T17:12:00Z,83
2025-01-11T17:18:00Z,64
2025-01-11T17:22:00Z,50
2025-01-11T17:28:00Z,35
2025-01-11T17:32:00Z,23
2025-01-11T17:38:00Z,11
2025-01-11T17:42:00Z,4
2025-01-12T05:14:00Z,0
2025-01-12T05:20:00Z,4
2025-01-12T05:24:00Z,14
2025-01-12T05:30:00Z,20
2025-01-12T05:34:00Z,17
2025-01-12T05:40:00Z,19
2025-01-12T05:44:00Z,20
2025-01-12T05:54:00Z,18
2025-01-12T06:00:00Z,21
2025-01-12T06:04:00Z,25
2025-01-12T06:10:00Z,21
2025-01-12T06:14:00Z,24
2025-01-12T06:20:00Z,26
2025-01-12T06:24:00Z,24
2025-01-12T06:30:00Z,31
2025-01-12T06:34:00Z,49
2025-01-12T06:40:00Z,74
2025-01-12T06:44:00Z,101
2025-01-12T06:50:00Z,134
2025-01-12T06:54:00Z,151
2025-01-12T07:04:00Z,180
2025-01-12T07:10:00Z,243
2025-01-12T07:14:00Z,327
2025-01-12T07:20:00Z,418
2025-01-12T07:24:00Z,473
2025-01-12T07:28:00Z,448
2025-01-12T07:34:00Z,436
2025-01-12T07:38:00Z,403
2025-01-12T07:44:00Z,295
2025-01-12T07:48:00Z,262
2025-01-12T07:54:00Z,295
2025-01-12T07:58:00Z,298
2025-01-12T08:04:00Z,300
2025-01-12T08:08:00Z,333
2025-01-12T08:14:00Z,366
2025-01-12T08:18:00Z,391
2025-01-12T08:24:00Z,401
2025-01-12T08:28:00Z,419
2025-01-12T08:34:00Z,472
2025-01-12T08:38:00Z,619
2025-01-12T08:44:00Z,836
2025-01-12T08:48:00Z,768
2025-01-12T08:54:00Z,554
2025-01-12T08:58:00Z,479
2025-01-12T09:04:00Z,457
2025-01-12T09:08:00Z,475
2025-01-12T09:14:00Z,486
2025-01-12T09:18:00Z,462
2025-01-12T09:24:00Z,430
2025-01-12T09:28:00Z,401
2025-01-12T09:34:00Z,371
2025-01-12T09:38:00Z,373
2025-01-12T09:44:00Z,368
2025-01-12T09:48:00Z,380
2025-01-12T09:54:00Z,431
2025-01-12T09:58:00Z,470
2025-01-12T10:04:00Z,476
2025-01-12T10:08:00Z,497
2025-01-12T10:14:00Z,565
2025-01-12T10:18:00Z,595
2025-01-12T10:24:00Z,585
2025-01-12T10:28:00Z,653
2025-01-12T10:34:00Z,731
2025-01-12T10:38:00Z,632
2025-01-12T10:44:00Z,560
2025-01-12T10:48:00Z,594
2025-01-12T10:54:00Z,553
2025-01-12T10:58:00Z,490
2025-01-12T11:04:00Z,485
2025-01-12T11:08:00Z,488
2025-01-12T11:14:00Z,493
2025-01-12T11:16:00Z,493
2025-01-12T11:18:00Z,570
2025-01-12T11:24:00Z,639
2025-01-12T11:28:00Z,676
2025-01-12T11:34:00Z,692
2025-01-12T11:38:00Z,640
2025-01-12T11:42:00Z,564
2025-01-12T11:48:00Z,673
2025-01-12T11:54:00Z,965
2025-01-12T11:58:00Z,1258
2025-01-12T12:04:00Z,1328
2025-01-12T12:08:00Z,1194
2025-01-12T12:12:00Z,1315
2025-01-12T12:18:00Z,1012
2025-01-12T12:22:00Z,470
2025-01-12T12:28:00Z,444
2025-01-12T12:32:00Z,481
2025-01-12T12:38:00Z,544
2025-01-12T12:42:00Z,685
2025-01-12T12:48:00Z,868
2025-01-12T12:52:00Z,834
2025-01-12T12:58:00Z,706
2025-01-12T13:02:00Z,724
2025-01-12T13:08:00Z,778
2025-01-12T13:12:00Z,724
2025-01-12T13:18:00Z,699
2025-01-12T13:22:00Z,774
2025-01-12T13:28:00Z,873
2025-01-12T13:32:00Z,1013
2025-01-12T13:38:00Z,1193
2025-01-12T13:42:00Z,1224
2025-01-12T13:48:00Z,1017
2025-01-12T13:52:00Z,730
2025-01-12T13:58:00Z,450
2025-01-12T14:02:00Z,386
2025-01-12T14:08:00Z,462
2025-01-12T14:12:00Z,709
2025-01-12T14:18:00Z,734.5
2025-01-12T14:22:00Z,618
2025-01-12T14:28:00Z,516
2025-01-12T14:32:00Z,369
2025-01-12T14:38:00Z,309
2025-01-12T14:42:00Z,311
2025-01-12T14:48:00Z,473
2025-01-12T14:52:00Z,861
2025-01-12T14:58:00Z,911
2025-01-12T15:02:00Z,670
2025-01-12T15:08:00Z,520
2025-01-12T15:12:00Z,408
2025-01-12T15:18:00Z,488
2025-01-12T15:22:00Z,577
2025-01-12T15:28:00Z,518
2025-01-12T15:32:00Z,513
2025-01-12T15:38:00Z,538
2025-01-12T15:42:00Z,448
2025-01-12T15:48:00Z,388
2025-01-12T15:52:00Z,548
2025-01-12T15:58:00Z,679
2025-01-12T16:02:00Z,587
2025-01-12T16:08:00Z,446
2025-01-12T16:12:00Z,266
2025-01-12T16:18:00Z,166
2025-01-12T16:22:00Z,155
2025-01-12T16:26:00Z,165
2025-01-12T16:32:00Z,154
2025-01-12T16:38:00Z,129
2025-01-12T16:42:00Z,106
2025-01-12T16:48:00Z,93
2025-01-12T16:52:00Z,88
2025-01-12T16:56:00Z,80
2025-01-12T17:02:00Z,75
2025-01-12T17:06:00Z,68
2025-01-12T17:12:00Z,60
2025-01-12T17:18:00Z,49
2025-01-12T17:22:00Z,40
2025-01-12T17:26:00Z,27
2025-01-12T17:32:00Z,15
2025-01-12T17:36:00Z,7
2025-01-12T17:42:00Z,0
2025-01-13T06:08:00Z,0
2025-01-13T06:10:00Z,0
2025-01-13T06:24:00Z,2
2025-01-13T06:28:00Z,4
2025-01-13T06:38:00Z,7
2025-01-13T06:44:00Z,8
2025-01-13T06:48:00Z,15
2025-01-13T06:54:00Z,16
2025-01-13T06:58:00Z,9
2025-01-13T07:04:00Z,18
2025-01-13T07:08:00Z,39
2025-01-13T07:14:00Z,55
2025-01-13T07:18:00Z,72
2025-01-13T07:24:00Z,74
2025-01-13T07:28:00Z,72
2025-01-13T07:34:00Z,84
2025-01-13T07:38:00Z,106
2025-01-13T07:44:00Z,134
2025-01-13T07:48:00Z,171
2025-01-13T07:54:00Z,225
2025-01-13T07:58:00Z,289
2025-01-13T08:02:00Z,344
2025-01-13T08:08:00Z,380
2025-01-13T08:14:00Z,398
2025-01-13T08:18:00Z,426
2025-01-13T08:24:00Z,446
2025-01-13T08:28:00Z,436
2025-01-13T08:32:00Z,429
2025-01-13T08:38:00Z,424
2025-01-13T08:48:00Z,444
2025-01-13T08:52:00Z,531
2025-01-13T08:58:00Z,663
2025-01-13T09:02:00Z,751
2025-01-13T09:08:00Z,812
2025-01-13T09:12:00Z,992
2025-01-13T09:18:00Z,1202
2025-01-13T09:22:00Z,1277
2025-01-13T09:28:00Z,1104
2025-01-13T09:32:00Z,937
2025-01-13T09:38:00Z,1169
2025-01-13T09:42:00Z,1462
2025-01-13T09:48:00Z,1558
2025-01-13T09:52:00Z,1626
2025-01-13T09:58:00Z,1447
2025-01-13T10:02:00Z,1154
2025-01-13T10:08:00Z,1244
2025-01-13T10:12:00Z,1287
2025-01-13T10:18:00Z,1039
2025-01-13T10:22:00Z,872
2025-01-13T10:28:00Z,807
2025-01-13T10:32:00Z,746
2025-01-13T10:38:00Z,681
2025-01-13T10:42:00Z,601
2025-01-13T10:48:00Z,512
2025-01-13T10:52:00Z,436
2025-01-13T10:58:00Z,404
2025-01-13T11:02:00Z,417
2025-01-13T11:08:00Z,463
2025-01-13T11:12:00Z,525
2025-01-13T11:18:00Z,595
2025-01-13T11:22:00Z,681
2025-01-13T11:28:00Z,771
2025-01-13T11:32:00Z,852
2025-01-13T11:38:00Z,923
2025-01-13T11:42:00Z,1104
2025-01-13T11:48:00Z,1143
2025-01-13T11:52:00Z,1030
2025-01-13T11:58:00Z,972
2025-01-13T12:02:00Z,894
2025-01-13T12:08:00Z,857
2025-01-13T12:12:00Z,830
2025-01-13T12:18:00Z,815
2025-01-13T12:22:00Z,833
2025-01-13T12:28:00Z,848
2025-01-13T12:32:00Z,927
2025-01-13T12:38:00Z,980
2025-01-13T12:42:00Z,880
2025-01-13T12:48:00Z,778
2025-01-13T12:52:00Z,734
2025-01-13T12:58:00Z,842
2025-01-13T13:02:00Z,1082
2025-01-13T13:08:00Z,1236
2025-01-13T13:12:00Z,1183
2025-01-13T13:16:00Z,990
2025-01-13T13:22:00Z,847
2025-01-13T13:26:00Z,811
2025-01-13T13:32:00Z,822
2025-01-13T13:36:00Z,849
2025-01-13T13:42:00Z,876
2025-01-13T13:46:00Z,890
2025-01-13T13:52:00Z,939
2025-01-13T13:56:00Z,1201
2025-01-13T14:02:00Z,1180
2025-01-13T14:06:00Z,869
2025-01-13T14:12:00Z,717
2025-01-13T14:16:00Z,585
2025-01-13T14:22:00Z,502
2025-01-13T14:26:00Z,436
2025-01-13T14:32:00Z,374
2025-01-13T14:36:00Z,328
2025-01-13T14:42:00Z,304
2025-01-13T14:52:00Z,295.5
2025-01-13T14:56:00Z,253
2025-01-13T15:02:00Z,228
2025-01-13T15:06:00Z,223
2025-01-13T15:16:00Z,203
2025-01-13T15:22:00Z,174
2025-01-13T15:26:00Z,147
2025-01-13T15:32:00Z,132
2025-01-13T15:36:00Z,127
2025-01-13T15:42:00Z,130
2025-01-13T15:46:00Z,138
2025-01-13T15:52:00Z,149
2025-01-13T15:56:00Z,154
2025-01-13T16:02:00Z,155
2025-01-13T16:06:00Z,174
2025-01-13T16:12:00Z,196
2025-01-13T16:16:00Z,225
2025-01-13T16:22:00Z,272
2025-01-13T16:26:00Z,359
2025-01-13T16:32:00Z,422
2025-01-13T16:36:00Z,390
2025-01-13T16:42:00Z,321
2025-01-13T16:46:00Z,253
2025-01-13T16:52:00Z,181
2025-01-13T16:56:00Z,107
2025-01-13T17:02:00Z,72
2025-01-13T17:06:00Z,63
2025-01-13T17:12:00Z,53
2025-01-13T17:16:00Z,39
2025-01-13T17:20:00Z,25
2025-01-13T17:26:00Z,13
2025-01-13T17:32:00Z,7
2025-01-13T17:36:00Z,5
2025-01-13T17:38:00Z,0
2025-01-14T05:12:00Z,0
2025-01-14T05:22:00Z,4
2025-01-14T05:26:00Z,8
2025-01-14T05:32:00Z,15
2025-01-14T05:36:00Z,21
2025-01-14T05:40:00Z,29
2025-01-14T05:46:00Z,40
2025-01-14T05:50:00Z,51
2025-01-14T05:56:00Z,66
2025-01-14T06:02:00Z,78
2025-01-14T06:06:00Z,115
2025-01-14T06:10:00Z,160
2025-01-14T06:16:00Z,155
2025-01-14T06:20:00Z,123
2025-01-14T06:26:00Z,134
2025-01-14T06:30:00Z,145
2025-01-14T06:36:00Z,134
2025-01-14T06:40:00Z,191
2025-01-14T06:46:00Z,313
2025-01-14T06:50:00Z,397
2025-01-14T06:56:00Z,392
2025-01-14T07:00:00Z,444
2025-01-14T07:06:00Z,574
2025-01-14T07:10:00Z,543
2025-01-14T07:16:00Z,430
2025-01-14T07:20:00Z,483
2025-01-14T07:26:00Z,557
2025-01-14T07:30:00Z,480
2025-01-14T07:36:00Z,391
2025-01-14T07:40:00Z,444
2025-01-14T07:46:00Z,702
2025-01-14T07:50:00Z,882
2025-01-14T07:56:00Z,831
2025-01-14T08:00:00Z,736
2025-01-14T08:06:00Z,732
2025-01-14T08:10:00Z,701
2025-01-14T08:12:00Z,701
2025-01-14T08:16:00Z,729
2025-01-14T08:20:00Z,851
2025-01-14T08:26:00Z,942
2025-01-14T08:30:00Z,825
2025-01-14T08:36:00Z,568
2025-01-14T08:40:00Z,536
2025-01-14T08:46:00Z,554
2025-01-14T08:50:00Z,489
2025-01-14T08:56:00Z,396
2025-01-14T09:00:00Z,458
2025-01-14T09:06:00Z,586
2025-01-14T09:10:00Z,666
2025-01-14T09:16:00Z,719
2025-01-14T09:20:00Z,703
2025-01-14T09:26:00Z,678
2025-01-14T09:30:00Z,699
2025-01-14T09:36:00Z,776
2025-01-14T09:40:00Z,733
2025-01-14T09:46:00Z,623
2025-01-14T09:50:00Z,575
2025-01-14T09:56:00Z,529
2025-01-14T10:00:00Z,575
2025-01-14T10:06:00Z,652
2025-01-14T10:10:00Z,630
2025-01-14T10:16:00Z,670
2025-01-14T10:20:00Z,711
2025-01-14T10:24:00Z,651
